Date,Median_Price
23-10-2024,1667.5
23-10-2024,1667.5
23-10-2024,1667.5
23-10-2024,1667.5
23-10-2024,1667.5
23-10-2024,1667.5
23-10-2024,1667.5
23-10-2024,1667.5
23-10-2024,1734.2
24-10-2024,1734.2
24-10-2024,1734.2
24-10-2024,1734.2
24-10-2024,1734.2
24-10-2024,1734.2
24-10-2024,1800.9
24-10-2024,1800.9
24-10-2024,1800.9
24-10-2024,1800.9
24-10-2024,1800.9
24-10-2024,1800.9
24-10-2024,1800.9
24-10-2024,1800.9
24-10-2024,1800.9
25-10-2024,1800.9
25-10-2024,1800.9
25-10-2024,1800.9
25-10-2024,1867.6
25-10-2024,1867.6
25-10-2024,1867.6
25-10-2024,1867.6
25-10-2024,1867.6
25-10-2024,1867.6
25-10-2024,2001
25-10-2024,2134.4
25-10-2024,2134.4
25-10-2024,2134.4
25-10-2024,2134.4
26-10-2024,2134.4
26-10-2024,2134.4
26-10-2024,2134.4
26-10-2024,2134.4
26-10-2024,2134.4
26-10-2024,2134.4
26-10-2024,2201.1
26-10-2024,2201.1
26-10-2024,2201.1
26-10-2024,2467.9
26-10-2024,2201.1
26-10-2024,2267.8
27-10-2024,2334.5
27-10-2024,2334.5
27-10-2024,2534.6
27-10-2024,2534.6
27-10-2024,1067.2
28-10-2024,600.3
28-10-2024,667
28-10-2024,667
28-10-2024,733.7
28-10-2024,867.1
28-10-2024,867.1
28-10-2024,1000.5
28-10-2024,933.8
28-10-2024,1000.5
28-10-2024,1000.5
28-10-2024,1000.5
28-10-2024,1067.2
28-10-2024,1133.9
28-10-2024,1200.6
28-10-2024,1200.6
28-10-2024,1334
29-10-2024,1334
29-10-2024,1467.4
29-10-2024,1467.4
29-10-2024,1600.8
29-10-2024,1600.8
29-10-2024,1667.5
29-10-2024,1800.9
29-10-2024,1867.6
29-10-2024,2401.2
29-10-2024,667
29-10-2024,667
29-10-2024,733.7
29-10-2024,800.4
29-10-2024,800.4
29-10-2024,1000.5
29-10-2024,1133.9
30-10-2024,1200.6
30-10-2024,1867.6
30-10-2024,1334
30-10-2024,1334
30-10-2024,1334
30-10-2024,1334
30-10-2024,1334
30-10-2024,1334
30-10-2024,1334
30-10-2024,1334
30-10-2024,1467.4
30-10-2024,1467.4
30-10-2024,1467.4
30-10-2024,1467.4
31-10-2024,1467.4
31-10-2024,1467.4
31-10-2024,1534.1
31-10-2024,1600.8
31-10-2024,1600.8
31-10-2024,1600.8
31-10-2024,1600.8
31-10-2024,1667.5
31-10-2024,1734.2
01-11-2024,1800.9
01-11-2024,1867.6
01-11-2024,1867.6
01-11-2024,2001
01-11-2024,2001
01-11-2024,2001
01-11-2024,2134.4
01-11-2024,2134.4
01-11-2024,2134.4
01-11-2024,2267.8
02-11-2024,2267.8
02-11-2024,2267.8
02-11-2024,2334.5
02-11-2024,2668
02-11-2024,2668
02-11-2024,2668
02-11-2024,2801.4
02-11-2024,3001.5
02-11-2024,933.8
02-11-2024,867.1
02-11-2024,1000.5
02-11-2024,1200.6
02-11-2024,1334
02-11-2024,1200.6
03-11-2024,1334
03-11-2024,1334
03-11-2024,1467.4
