Date,Median_Price
24-09-2024,1000
24-09-2024,1200
24-09-2024,1500
24-09-2024,1500
24-09-2024,1600
24-09-2024,1600
24-09-2024,1600
24-09-2024,1600
25-09-2024,1500
25-09-2024,1600
25-09-2024,1600
25-09-2024,1600
25-09-2024,1600
25-09-2024,1600
25-09-2024,1700
25-09-2024,1700
25-09-2024,1700
25-09-2024,1700
25-09-2024,1700
25-09-2024,1700
26-09-2024,1700
26-09-2024,1700
26-09-2024,1800
26-09-2024,1700
26-09-2024,1700
26-09-2024,1700
26-09-2024,1700
26-09-2024,1700
26-09-2024,1700
26-09-2024,1700
26-09-2024,1800
26-09-2024,1800
26-09-2024,1800
26-09-2024,1700
26-09-2024,1800
27-09-2024,1800
27-09-2024,1800
27-09-2024,1800
27-09-2024,1800
27-09-2024,1800
27-09-2024,1800
27-09-2024,1800
27-09-2024,1800
27-09-2024,1800
27-09-2024,1800
27-09-2024,1800
28-09-2024,1800
28-09-2024,1800
28-09-2024,1800
28-09-2024,1800
28-09-2024,1800
28-09-2024,1800
28-09-2024,1800
28-09-2024,1800
28-09-2024,1800
29-09-2024,1800
29-09-2024,1800
29-09-2024,1800
29-09-2024,1900
30-09-2024,1900
30-09-2024,1900
30-09-2024,1800
30-09-2024,1800
30-09-2024,2000
30-09-2024,2000
30-09-2024,2000
30-09-2024,2000
30-09-2024,2000
30-09-2024,2000
30-09-2024,2000
30-09-2024,2000
30-09-2024,2000
30-09-2024,2000
01-10-2024,2000
01-10-2024,2000
01-10-2024,2000
01-10-2024,2100
01-10-2024,2000
01-10-2024,2000
01-10-2024,2200
01-10-2024,2200
01-10-2024,2400
01-10-2024,2400
01-10-2024,2500
02-10-2024,2600
02-10-2024,2600
02-10-2024,2600
02-10-2024,2600
02-10-2024,2600
02-10-2024,2600
02-10-2024,2700
03-10-2024,300
03-10-2024,400
03-10-2024,400
03-10-2024,400
03-10-2024,400
03-10-2024,400
03-10-2024,500
03-10-2024,500
03-10-2024,500
03-10-2024,500
03-10-2024,500
03-10-2024,500
04-10-2024,500
04-10-2024,700
04-10-2024,700
04-10-2024,800
04-10-2024,800
04-10-2024,800
04-10-2024,800
04-10-2024,800
04-10-2024,1000
04-10-2024,1000
04-10-2024,800
04-10-2024,1000
05-10-2024,1200
05-10-2024,1500
05-10-2024,1700
05-10-2024,1500
05-10-2024,2200
05-10-2024,800
05-10-2024,400
05-10-2024,400
05-10-2024,400
05-10-2024,400
05-10-2024,400
05-10-2024,400
05-10-2024,400
06-10-2024,400
06-10-2024,500
06-10-2024,500
06-10-2024,500
06-10-2024,500
06-10-2024,500
06-10-2024,500
06-10-2024,500
06-10-2024,500
06-10-2024,500
07-10-2024,500
07-10-2024,500
07-10-2024,600
07-10-2024,700
07-10-2024,700
07-10-2024,700
07-10-2024,700
07-10-2024,700
07-10-2024,1600
07-10-2024,1600
07-10-2024,2000
07-10-2024,2200
07-10-2024,2200
10-10-2024,2500
10-10-2024,2400
10-10-2024,2600
10-10-2024,2600
10-10-2024,2600
10-10-2024,2700
10-10-2024,3000
10-10-2024,3000
11-10-2024,3000
11-10-2024,3200
11-10-2024,500
11-10-2024,500
11-10-2024,500
11-10-2024,500
11-10-2024,600
12-10-2024,700
12-10-2024,1600
12-10-2024,1800
12-10-2024,2200
12-10-2024,800
12-10-2024,800
12-10-2024,900
12-10-2024,1600
13-10-2024,1700
13-10-2024,1700
13-10-2024,2000
13-10-2024,2200
13-10-2024,2200
13-10-2024,2200
14-10-2024,2500
14-10-2024,2500
14-10-2024,700
14-10-2024,700
14-10-2024,700
14-10-2024,700
14-10-2024,700
14-10-2024,700
14-10-2024,800
14-10-2024,800
14-10-2024,800
14-10-2024,800
15-10-2024,800
15-10-2024,800
15-10-2024,800
15-10-2024,800
15-10-2024,800
15-10-2024,800
15-10-2024,800
15-10-2024,800
15-10-2024,800
15-10-2024,800
15-10-2024,800
16-10-2024,800
16-10-2024,800
16-10-2024,800
16-10-2024,800
16-10-2024,800
16-10-2024,900
16-10-2024,900
16-10-2024,900
16-10-2024,900
16-10-2024,900
16-10-2024,900
17-10-2024,900
17-10-2024,900
17-10-2024,900
17-10-2024,900
17-10-2024,900
17-10-2024,900
17-10-2024,900
18-10-2024,900
18-10-2024,1000
18-10-2024,1000
18-10-2024,1000
18-10-2024,1000
18-10-2024,1000
18-10-2024,1000
18-10-2024,1000
18-10-2024,1000
18-10-2024,1000
19-10-2024,1000
19-10-2024,1100
19-10-2024,1100
19-10-2024,1100
19-10-2024,1100
19-10-2024,1200
19-10-2024,1200
19-10-2024,1300
19-10-2024,1300
19-10-2024,1400
19-10-2024,1500
19-10-2024,1600
20-10-2024,1700
20-10-2024,1700
20-10-2024,1700
20-10-2024,1700
20-10-2024,1700
20-10-2024,1800
20-10-2024,1800
21-10-2024,1800
21-10-2024,1800
21-10-2024,1800
21-10-2024,1800
21-10-2024,2000
21-10-2024,2000
21-10-2024,2000
21-10-2024,2000
21-10-2024,2000
21-10-2024,2000
21-10-2024,2000
21-10-2024,2000
22-10-2024,2200
22-10-2024,2200
22-10-2024,2200
22-10-2024,2200
22-10-2024,2200
22-10-2024,2200
22-10-2024,2400
22-10-2024,2400
22-10-2024,2400
22-10-2024,2400
22-10-2024,2400
23-10-2024,2400
23-10-2024,2400
23-10-2024,2500
23-10-2024,2500
23-10-2024,2500
23-10-2024,2500
23-10-2024,2500
23-10-2024,2500
23-10-2024,2600
23-10-2024,2600
23-10-2024,2700
24-10-2024,2700
24-10-2024,2700
24-10-2024,2700
24-10-2024,2800
24-10-2024,2800
24-10-2024,2800
24-10-2024,2800
24-10-2024,2800
24-10-2024,3200
24-10-2024,3200
24-10-2024,3200
24-10-2024,3300
24-10-2024,3400
24-10-2024,3500
24-10-2024,3500
24-10-2024,4200
25-10-2024,700
25-10-2024,700
25-10-2024,700
25-10-2024,700
25-10-2024,800
25-10-2024,800
25-10-2024,900
25-10-2024,900
25-10-2024,1000
25-10-2024,1200
25-10-2024,1500
25-10-2024,1700
25-10-2024,1700
25-10-2024,1800
25-10-2024,1800
26-10-2024,1900
26-10-2024,2000
26-10-2024,2000
26-10-2024,2300
26-10-2024,2500
26-10-2024,2400
26-10-2024,2400
26-10-2024,2500
26-10-2024,3200
26-10-2024,3200
26-10-2024,3500
26-10-2024,400
27-10-2024,400
27-10-2024,400
27-10-2024,400
27-10-2024,400
27-10-2024,400
27-10-2024,400
28-10-2024,400
28-10-2024,500
28-10-2024,500
28-10-2024,500
28-10-2024,500
28-10-2024,500
28-10-2024,500
28-10-2024,500
28-10-2024,500
28-10-2024,500
28-10-2024,600
28-10-2024,700
28-10-2024,700
28-10-2024,700
28-10-2024,700
28-10-2024,800
28-10-2024,800
29-10-2024,1800
29-10-2024,1800
29-10-2024,2000
29-10-2024,2200
29-10-2024,2200
29-10-2024,2400
29-10-2024,2200
29-10-2024,2200
29-10-2024,2400
29-10-2024,2400
29-10-2024,2400
29-10-2024,2600
29-10-2024,2400
29-10-2024,2400
29-10-2024,2500
29-10-2024,2500
29-10-2024,2600
29-10-2024,2600
30-10-2024,2800
30-10-2024,3000
30-10-2024,3000
30-10-2024,3000
30-10-2024,600
30-10-2024,500
30-10-2024,600
30-10-2024,600
30-10-2024,600
30-10-2024,600
30-10-2024,700
30-10-2024,900
30-10-2024,1000
30-10-2024,1200
30-10-2024,1500
30-10-2024,1600
31-10-2024,2000
31-10-2024,2000
31-10-2024,2200
31-10-2024,2200
31-10-2024,2400
31-10-2024,2400
31-10-2024,2500
31-10-2024,2400
31-10-2024,2500
31-10-2024,2500
01-11-2024,2600
01-11-2024,2400
01-11-2024,2600
01-11-2024,3000
01-11-2024,300
01-11-2024,400
01-11-2024,400
01-11-2024,400
01-11-2024,500
01-11-2024,500
01-11-2024,500
02-11-2024,500
02-11-2024,600
02-11-2024,600
02-11-2024,600
02-11-2024,600
02-11-2024,600
02-11-2024,600
02-11-2024,600
02-11-2024,600
02-11-2024,700
02-11-2024,700
02-11-2024,700
02-11-2024,800
02-11-2024,1000
02-11-2024,1000
03-11-2024,1200
03-11-2024,1200
03-11-2024,2000
03-11-2024,2200
03-11-2024,2200
03-11-2024,2200
03-11-2024,2000
03-11-2024,2200
04-11-2024,2200
04-11-2024,2400
04-11-2024,2400
04-11-2024,2200
04-11-2024,2400
04-11-2024,2400
04-11-2024,2400
04-11-2024,2500
04-11-2024,2400
04-11-2024,2600
04-11-2024,2600
04-11-2024,2400
04-11-2024,2500
04-11-2024,2600
04-11-2024,2800
04-11-2024,3000
05-11-2024,3200
05-11-2024,3500
05-11-2024,400
05-11-2024,400
05-11-2024,400
05-11-2024,400
05-11-2024,500
05-11-2024,500
05-11-2024,500
05-11-2024,500
05-11-2024,500
05-11-2024,500
05-11-2024,500
05-11-2024,500
05-11-2024,500
05-11-2024,500
06-11-2024,500
06-11-2024,500
06-11-2024,500
06-11-2024,500
06-11-2024,500
06-11-2024,500
06-11-2024,500
06-11-2024,500
06-11-2024,500
06-11-2024,500
06-11-2024,500
06-11-2024,500
06-11-2024,600
06-11-2024,600
07-11-2024,600
07-11-2024,600
07-11-2024,600
07-11-2024,600
07-11-2024,600
07-11-2024,600
07-11-2024,600
07-11-2024,600
07-11-2024,600
07-11-2024,600
07-11-2024,600
08-11-2024,600
08-11-2024,600
08-11-2024,600
08-11-2024,700
08-11-2024,700
08-11-2024,700
08-11-2024,700
08-11-2024,700
08-11-2024,800
08-11-2024,800
08-11-2024,1000
08-11-2024,1200
08-11-2024,1200
09-11-2024,1400
09-11-2024,1400
09-11-2024,1400
09-11-2024,1400
09-11-2024,1500
09-11-2024,1700
09-11-2024,1700
09-11-2024,1700
09-11-2024,2000
09-11-2024,2000
09-11-2024,2000
10-11-2024,2000
10-11-2024,2000
10-11-2024,2000
10-11-2024,2000
10-11-2024,2000
10-11-2024,2000
10-11-2024,2000
10-11-2024,2000
11-11-2024,2000
11-11-2024,2000
11-11-2024,2000
11-11-2024,2000
11-11-2024,2000
11-11-2024,2000
11-11-2024,2000
11-11-2024,2000
11-11-2024,2000
11-11-2024,2200
11-11-2024,2100
11-11-2024,2100
11-11-2024,2100
11-11-2024,2200
12-11-2024,2200
12-11-2024,2200
12-11-2024,2200
12-11-2024,2200
12-11-2024,2200
12-11-2024,2200
12-11-2024,2200
12-11-2024,2200
12-11-2024,2300
12-11-2024,2300
12-11-2024,2300
12-11-2024,2300
12-11-2024,2300
12-11-2024,2300
12-11-2024,2300
12-11-2024,2300
13-11-2024,2400
13-11-2024,2400
13-11-2024,2400
13-11-2024,2800
13-11-2024,2600
13-11-2024,2600
13-11-2024,2700
13-11-2024,2800
13-11-2024,2800
13-11-2024,2700
13-11-2024,3000
13-11-2024,3000
13-11-2024,3200
13-11-2024,3500
13-11-2024,3600
14-11-2024,3700
14-11-2024,500
14-11-2024,500
14-11-2024,500
14-11-2024,500
14-11-2024,500
14-11-2024,600
14-11-2024,600
14-11-2024,700
14-11-2024,800
14-11-2024,900
14-11-2024,1300
14-11-2024,1700
14-11-2024,1800
15-11-2024,2000
15-11-2024,2000
15-11-2024,2200
15-11-2024,2300
15-11-2024,2600
15-11-2024,2600
15-11-2024,3200
15-11-2024,3200
15-11-2024,800
16-11-2024,800
16-11-2024,800
16-11-2024,800
16-11-2024,800
16-11-2024,800
16-11-2024,900
16-11-2024,900
16-11-2024,900
16-11-2024,1000
16-11-2024,1000
16-11-2024,1100
16-11-2024,1100
16-11-2024,1000
16-11-2024,1300
17-11-2024,1200
17-11-2024,1200
17-11-2024,1200
17-11-2024,1300
17-11-2024,1800
17-11-2024,2000
18-11-2024,2000
18-11-2024,2000
18-11-2024,2300
18-11-2024,2300
18-11-2024,2400
18-11-2024,2500
18-11-2024,2500
18-11-2024,2500
18-11-2024,2500
18-11-2024,2300
18-11-2024,2500
18-11-2024,2500
18-11-2024,2500
19-11-2024,2500
19-11-2024,2500
19-11-2024,2700
19-11-2024,2500
19-11-2024,2500
19-11-2024,2500
19-11-2024,2700
19-11-2024,2500
19-11-2024,2800
19-11-2024,3000
19-11-2024,3000
19-11-2024,3000
19-11-2024,3000
19-11-2024,3200
19-11-2024,3500
19-11-2024,3500
19-11-2024,3500
20-11-2024,3500
20-11-2024,3800
20-11-2024,4000
20-11-2024,4300
20-11-2024,800
20-11-2024,1000
20-11-2024,1000
20-11-2024,1000
20-11-2024,1000
20-11-2024,1100
20-11-2024,1200
20-11-2024,1200
20-11-2024,1600
20-11-2024,1600
20-11-2024,2400
21-11-2024,2300
21-11-2024,2500
21-11-2024,2500
21-11-2024,2500
21-11-2024,2500
21-11-2024,2500
21-11-2024,2500
21-11-2024,2800
21-11-2024,3000
21-11-2024,600
21-11-2024,600
21-11-2024,600
21-11-2024,600
21-11-2024,700
21-11-2024,700
21-11-2024,700
22-11-2024,700
22-11-2024,700
22-11-2024,700
22-11-2024,700
22-11-2024,800
22-11-2024,800
22-11-2024,800
22-11-2024,800
22-11-2024,800
22-11-2024,800
22-11-2024,800
22-11-2024,800
22-11-2024,800
22-11-2024,800
22-11-2024,900
23-11-2024,900
23-11-2024,900
23-11-2024,900
23-11-2024,900
23-11-2024,1000
23-11-2024,1100
23-11-2024,1100
23-11-2024,1100
23-11-2024,1400
24-11-2024,1400
24-11-2024,1500
24-11-2024,1500
24-11-2024,1600
24-11-2024,1600
24-11-2024,1900
24-11-2024,1900
24-11-2024,1900
24-11-2024,2000
25-11-2024,2200
25-11-2024,2300
25-11-2024,2500
25-11-2024,2600
25-11-2024,2600
25-11-2024,2700
25-11-2024,2800
25-11-2024,2900
25-11-2024,2900
25-11-2024,3000
25-11-2024,3000
25-11-2024,3100
25-11-2024,3200
25-11-2024,3300
25-11-2024,3300
25-11-2024,3300
26-11-2024,3300
26-11-2024,3300
26-11-2024,3300
26-11-2024,3300
26-11-2024,3300
26-11-2024,3300
26-11-2024,3400
26-11-2024,3400
26-11-2024,3500
26-11-2024,3500
26-11-2024,3600
26-11-2024,3600
26-11-2024,3600
26-11-2024,3700
26-11-2024,3700
26-11-2024,3700
27-11-2024,3700
27-11-2024,3700
27-11-2024,3800
27-11-2024,4000
27-11-2024,4000
27-11-2024,4500
27-11-2024,4600
27-11-2024,500
27-11-2024,600
27-11-2024,600
27-11-2024,700
27-11-2024,700
27-11-2024,700
28-11-2024,800
28-11-2024,900
28-11-2024,1000
28-11-2024,1100
28-11-2024,1600
28-11-2024,1900
28-11-2024,2000
28-11-2024,1900
28-11-2024,2000
28-11-2024,2400
28-11-2024,2200
28-11-2024,3400
28-11-2024,600
28-11-2024,800
28-11-2024,900
02-12-2024,900
02-12-2024,900
02-12-2024,900
02-12-2024,900
02-12-2024,900
02-12-2024,900
02-12-2024,900
02-12-2024,800
02-12-2024,800
02-12-2024,900
02-12-2024,900
02-12-2024,800
03-12-2024,900
03-12-2024,900
03-12-2024,900
03-12-2024,800
03-12-2024,800
03-12-2024,800
03-12-2024,900
03-12-2024,900
03-12-2024,900
03-12-2024,900
03-12-2024,1000
03-12-2024,1000
03-12-2024,1000
03-12-2024,900
03-12-2024,900
03-12-2024,900
04-12-2024,900
04-12-2024,1000
04-12-2024,900
04-12-2024,1000
04-12-2024,1000
04-12-2024,1000
04-12-2024,1100
04-12-2024,1100
04-12-2024,1100
04-12-2024,1100
04-12-2024,1200
04-12-2024,1000
04-12-2024,1000
04-12-2024,1000
04-12-2024,1200
05-12-2024,1200
05-12-2024,1200
05-12-2024,1100
05-12-2024,1300
05-12-2024,1200
05-12-2024,1200
05-12-2024,1300
05-12-2024,1300
05-12-2024,1300
05-12-2024,1200
05-12-2024,1300
05-12-2024,1300
05-12-2024,1400
05-12-2024,1400
05-12-2024,1300
05-12-2024,1300
05-12-2024,1500
06-12-2024,1600
06-12-2024,1700
06-12-2024,1600
06-12-2024,1800
06-12-2024,1800
06-12-2024,1800
06-12-2024,2000
06-12-2024,2000
06-12-2024,2200
06-12-2024,2300
06-12-2024,2300
06-12-2024,2200
06-12-2024,2300
06-12-2024,2300
07-12-2024,2200
07-12-2024,2400
07-12-2024,2400
07-12-2024,2400
07-12-2024,2400
07-12-2024,2200
07-12-2024,2400
07-12-2024,2400
07-12-2024,2500
07-12-2024,2500
07-12-2024,2400
07-12-2024,2600
07-12-2024,2600
07-12-2024,2500
07-12-2024,2500
07-12-2024,2500
08-12-2024,2500
08-12-2024,2600
08-12-2024,2600
08-12-2024,2600
08-12-2024,2600
08-12-2024,2600
09-12-2024,2600
09-12-2024,2600
09-12-2024,2600
09-12-2024,2600
09-12-2024,2700
09-12-2024,2600
09-12-2024,2700
09-12-2024,2700
09-12-2024,2700
09-12-2024,2700
09-12-2024,2700
09-12-2024,3000
09-12-2024,2700
09-12-2024,2700
09-12-2024,2700
10-12-2024,2800
10-12-2024,2800
10-12-2024,2800
10-12-2024,2800
10-12-2024,2800
10-12-2024,2800
10-12-2024,2800
10-12-2024,2800
10-12-2024,2800
10-12-2024,2800
10-12-2024,2800
10-12-2024,2800
10-12-2024,3000
10-12-2024,3000
10-12-2024,3000
11-12-2024,3200
11-12-2024,3000
11-12-2024,3000
11-12-2024,3000
11-12-2024,3000
11-12-2024,3000
11-12-2024,3000
11-12-2024,3000
11-12-2024,3000
11-12-2024,3300
11-12-2024,800
11-12-2024,1000
11-12-2024,1000
11-12-2024,900
11-12-2024,1000
11-12-2024,1000
12-12-2024,1000
12-12-2024,1000
12-12-2024,1000
12-12-2024,1000
12-12-2024,1100
12-12-2024,1200
12-12-2024,1200
12-12-2024,1200
12-12-2024,1500
12-12-2024,1600
12-12-2024,1700
12-12-2024,1800
12-12-2024,1800
12-12-2024,2500
12-12-2024,2300
12-12-2024,2500
12-12-2024,2500
13-12-2024,2500
13-12-2024,2500
13-12-2024,2500
13-12-2024,2500
13-12-2024,2600
13-12-2024,2800
13-12-2024,3000
13-12-2024,500
13-12-2024,600
13-12-2024,600
13-12-2024,600
13-12-2024,700
13-12-2024,700
13-12-2024,700
14-12-2024,700
14-12-2024,700
14-12-2024,700
14-12-2024,700
14-12-2024,700
14-12-2024,800
14-12-2024,800
14-12-2024,800
14-12-2024,800
14-12-2024,800
14-12-2024,800
14-12-2024,800
14-12-2024,900
14-12-2024,1000
14-12-2024,1000
14-12-2024,1000
15-12-2024,1400
15-12-2024,1800
15-12-2024,1800
15-12-2024,2000
15-12-2024,2000
15-12-2024,2000
15-12-2024,2200
15-12-2024,2200
15-12-2024,2200
15-12-2024,2200
15-12-2024,2400
16-12-2024,2200
16-12-2024,2300
16-12-2024,2200
16-12-2024,2200
16-12-2024,2300
16-12-2024,2300
16-12-2024,2400
16-12-2024,2300
16-12-2024,2300
16-12-2024,2400
16-12-2024,2500
16-12-2024,2500
16-12-2024,2600
16-12-2024,2700
16-12-2024,2700
16-12-2024,3000
16-12-2024,3300
16-12-2024,700
17-12-2024,700
17-12-2024,700
17-12-2024,800
17-12-2024,800
17-12-2024,800
17-12-2024,800
17-12-2024,800
17-12-2024,800
17-12-2024,800
17-12-2024,800
17-12-2024,800
17-12-2024,900
17-12-2024,900
17-12-2024,900
17-12-2024,900
17-12-2024,900
17-12-2024,900
17-12-2024,1000
18-12-2024,1000
18-12-2024,1000
18-12-2024,1000
18-12-2024,1000
18-12-2024,1100
18-12-2024,1100
18-12-2024,1300
18-12-2024,1300
18-12-2024,1400
18-12-2024,1500
18-12-2024,1500
18-12-2024,1600
18-12-2024,1600
18-12-2024,1700
18-12-2024,1700
18-12-2024,1700
18-12-2024,1800
19-12-2024,1800
19-12-2024,1800
19-12-2024,2000
19-12-2024,1800
19-12-2024,1800
19-12-2024,1900
19-12-2024,2000
19-12-2024,2000
19-12-2024,2200
19-12-2024,2200
19-12-2024,2200
19-12-2024,2200
19-12-2024,2200
19-12-2024,2300
19-12-2024,2300
19-12-2024,2300
19-12-2024,2400
20-12-2024,2500
20-12-2024,2400
20-12-2024,2400
20-12-2024,2400
20-12-2024,2500
20-12-2024,2500
20-12-2024,2600
20-12-2024,2500
20-12-2024,2500
20-12-2024,2500
20-12-2024,3200
20-12-2024,3200
20-12-2024,3500
20-12-2024,4500
21-12-2024,500
21-12-2024,500
21-12-2024,600
21-12-2024,600
21-12-2024,600
21-12-2024,600
21-12-2024,800
21-12-2024,800
21-12-2024,1000
21-12-2024,1200
21-12-2024,1400
21-12-2024,1500
21-12-2024,2200
21-12-2024,2400
21-12-2024,2400
21-12-2024,2500
22-12-2024,2400
22-12-2024,2500
22-12-2024,2500
22-12-2024,2500
22-12-2024,2500
22-12-2024,2600
22-12-2024,2600
22-12-2024,2800
22-12-2024,500
22-12-2024,500
23-12-2024,500
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
24-12-2024,600
24-12-2024,600
24-12-2024,600
24-12-2024,600
24-12-2024,600
24-12-2024,600
24-12-2024,600
24-12-2024,700
24-12-2024,700
24-12-2024,700
24-12-2024,700
24-12-2024,700
24-12-2024,700
24-12-2024,700
24-12-2024,700
24-12-2024,700
24-12-2024,700
24-12-2024,700
24-12-2024,800
25-12-2024,800
25-12-2024,800
25-12-2024,800
25-12-2024,800
25-12-2024,800
25-12-2024,900
25-12-2024,900
25-12-2024,1400
25-12-2024,1500
25-12-2024,1600
25-12-2024,1600
26-12-2024,1600
26-12-2024,1800
26-12-2024,1800
26-12-2024,1800
26-12-2024,1800
26-12-2024,1800
26-12-2024,2000
26-12-2024,2000
26-12-2024,2000
26-12-2024,2100
26-12-2024,2000
26-12-2024,2000
26-12-2024,2000
26-12-2024,2200
26-12-2024,2200
26-12-2024,2200
27-12-2024,2200
27-12-2024,2200
27-12-2024,2200
27-12-2024,2200
27-12-2024,2200
27-12-2024,2300
27-12-2024,2400
27-12-2024,2200
27-12-2024,2200
27-12-2024,2300
27-12-2024,2300
27-12-2024,2300
27-12-2024,2300
27-12-2024,2200
27-12-2024,2200
27-12-2024,2200
28-12-2024,2200
28-12-2024,2200
28-12-2024,2200
28-12-2024,2400
28-12-2024,2400
28-12-2024,2400
28-12-2024,2400
28-12-2024,2400
28-12-2024,2400
28-12-2024,2400
28-12-2024,2400
28-12-2024,2400
28-12-2024,2400
29-12-2024,2400
29-12-2024,2400
29-12-2024,2400
29-12-2024,2400
29-12-2024,2500
29-12-2024,2600
29-12-2024,2700
29-12-2024,2800
29-12-2024,3000
30-12-2024,2700
30-12-2024,2800
30-12-2024,2800
30-12-2024,3000
30-12-2024,3000
30-12-2024,3700
30-12-2024,3700
30-12-2024,3800
30-12-2024,4000
30-12-2024,500
30-12-2024,500
30-12-2024,600
30-12-2024,500
30-12-2024,600
30-12-2024,700
30-12-2024,800
30-12-2024,800
31-12-2024,1000
31-12-2024,1000
31-12-2024,1000
31-12-2024,1800
31-12-2024,1800
31-12-2024,1800
31-12-2024,1800
31-12-2024,1900
31-12-2024,2200
31-12-2024,2300
31-12-2024,2500
