Date,Median_Price
04-02-2025,1600
04-02-2025,2000
04-02-2025,2200
05-02-2025,2500
05-02-2025,2000
05-02-2025,1800
05-02-2025,1800
05-02-2025,1800
05-02-2025,2000
06-02-2025,2000
06-02-2025,2000
06-02-2025,2000
06-02-2025,2200
07-02-2025,2000
07-02-2025,2000
07-02-2025,2000
07-02-2025,2000
07-02-2025,2000
07-02-2025,2200
07-02-2025,2300
08-02-2025,2200
08-02-2025,2400
08-02-2025,2400
09-02-2025,2400
09-02-2025,2200
09-02-2025,2200
10-02-2025,2800
10-02-2025,2500
10-02-2025,2300
10-02-2025,2500
10-02-2025,3200
10-02-2025,3400
11-02-2025,3600
11-02-2025,3800
11-02-2025,4000
11-02-2025,4000
11-02-2025,5200
11-02-2025,1600
11-02-2025,1700
12-02-2025,1700
12-02-2025,1800
12-02-2025,1800
12-02-2025,1800
12-02-2025,1800
13-02-2025,1800
13-02-2025,1800
13-02-2025,2000
13-02-2025,2000
14-02-2025,2100
14-02-2025,2200
14-02-2025,2200
14-02-2025,2200
14-02-2025,2200
15-02-2025,2200
15-02-2025,2300
15-02-2025,2300
15-02-2025,2400
15-02-2025,2400
16-02-2025,2400
16-02-2025,2400
17-02-2025,2400
17-02-2025,2400
17-02-2025,2500
17-02-2025,2500
18-02-2025,2500
18-02-2025,2600
18-02-2025,2700
18-02-2025,2700
18-02-2025,2700
18-02-2025,2700
19-02-2025,2800
19-02-2025,2800
19-02-2025,2900
19-02-2025,2900
19-02-2025,3200
19-02-2025,3200
20-02-2025,3200
20-02-2025,3200
20-02-2025,3500
20-02-2025,3500
20-02-2025,4000
20-02-2025,3600
21-02-2025,3800
21-02-2025,4000
21-02-2025,4000
21-02-2025,4000
21-02-2025,4200
22-02-2025,4400
22-02-2025,4400
22-02-2025,4600
22-02-2025,4600
23-02-2025,4600
23-02-2025,4600
24-02-2025,2800
24-02-2025,600
24-02-2025,700
24-02-2025,1000
24-02-2025,1800
25-02-2025,1800
25-02-2025,1800
25-02-2025,2000
25-02-2025,2000
25-02-2025,2000
25-02-2025,1800
26-02-2025,2000
26-02-2025,2000
26-02-2025,2000
26-02-2025,2000
26-02-2025,2200
27-02-2025,2000
27-02-2025,2200
27-02-2025,2200
28-02-2025,2300
28-02-2025,2400
28-02-2025,2500
28-02-2025,2700
28-02-2025,2600
01-03-2025,2700
01-03-2025,2800
01-03-2025,2800
01-03-2025,2800
01-03-2025,2800
02-03-2025,2800
02-03-2025,3000
03-03-2025,2600
03-03-2025,2800
03-03-2025,700
03-03-2025,1000
03-03-2025,1500
04-03-2025,2200
04-03-2025,2500
04-03-2025,2800
04-03-2025,3700
04-03-2025,600
04-03-2025,608
05-03-2025,600
05-03-2025,600
05-03-2025,600
05-03-2025,600
05-03-2025,700
05-03-2025,700
